,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
0,100110,0,Male,"{'Male': 0.9920753841150352, 'Female': 0.007924615884964818}",30-39,"{'0-2': 3.4232753184749175e-05, '3-9': 0.00017379815816723966, '10-19': 0.0021439621470912265, '20-29': 0.21894025598707773, '30-39': 0.5999522381532566, '40-49': 0.125298187969143, '50-59': 0.037150978027099366, '60-69': 0.01627143727870209, 'more than 70': 3.490952627792444e-05}",Up to 50,"{'Over 50': 0.05345732483207938, 'Up to 50': 0.9465426751679205}",Up to 50
1,100575,0,Female,"{'Male': 0.010963938539222284, 'Female': 0.9890360614607777}",20-29,"{'0-2': 0.00012895599167318044, '3-9': 0.005657589851426657, '10-19': 0.16976164836853053, '20-29': 0.6007172942761116, '30-39': 0.19757501348544612, '40-49': 0.020144229761247048, '50-59': 0.005122127525956715, '60-69': 0.0008824316093475458, 'more than 70': 1.0709130260527119e-05}",Up to 50,"{'Over 50': 0.006015268265564788, 'Up to 50': 0.9939847317344352}",Up to 50
2,100595,0,Female,"{'Male': 0.004731579353561055, 'Female': 0.995268420646439}",10-19,"{'0-2': 6.599179871213481e-05, '3-9': 0.21119380590143674, '10-19': 0.75942976951538, '20-29': 0.027403783033503264, '30-39': 0.0018256512287958089, '40-49': 7.106341129585974e-05, '50-59': 7.711355149499085e-06, '60-69': 2.213143156395156e-06, 'more than 70': 1.0612570396612559e-08}",Up to 50,"{'Over 50': 9.935110876290853e-06, 'Up to 50': 0.9999900648891238}",Up to 50
3,100600,0,Female,"{'Male': 0.003922197092231738, 'Female': 0.9960778029077683}",10-19,"{'0-2': 6.119585866452785e-05, '3-9': 0.01356711230791239, '10-19': 0.5040333803691404, '20-29': 0.40960683585245794, '30-39': 0.06851849840392855, '40-49': 0.0034883385816617536, '50-59': 0.0006277610610270973, '60-69': 9.631551918475305e-05, 'more than 70': 5.620460226799336e-07}",Up to 50,"{'Over 50': 0.0007246386262345304, 'Up to 50': 0.9992753613737655}",Up to 50
4,100625,0,Female,"{'Male': 0.0022868266729261233, 'Female': 0.9977131733270739}",20-29,"{'0-2': 0.00011796324374731946, '3-9': 0.004875708025843495, '10-19': 0.11813864937638002, '20-29': 0.6319452087165239, '30-39': 0.2317426796187349, '40-49': 0.012263757719535862, '50-59': 0.0008703211063412115, '60-69': 4.568798026547931e-05, 'more than 70': 2.4212627816768764e-08}",Up to 50,"{'Over 50': 0.0009160332992345076, 'Up to 50': 0.9990839667007656}",Up to 50
5,100630,0,Female,"{'Male': 0.004250733977183119, 'Female': 0.9957492660228169}",20-29,"{'0-2': 1.761791929880898e-05, '3-9': 0.012885477634213624, '10-19': 0.386134370752881, '20-29': 0.470854202903507, '30-39': 0.11852310450712641, '40-49': 0.009387176997763709, '50-59': 0.001993108785791482, '60-69': 0.00020423095333209088, 'more than 70': 7.095460857386729e-07}",Up to 50,"{'Over 50': 0.0021980492852093116, 'Up to 50': 0.9978019507147905}",Up to 50
6,100690,0,Male,"{'Male': 0.9877375009661318, 'Female': 0.012262499033868182}",30-39,"{'0-2': 0.0005824371925824733, '3-9': 0.0009221594596669981, '10-19': 0.002057180046651268, '20-29': 0.2726497689908755, '30-39': 0.6007737650076945, '40-49': 0.10540334659320452, '50-59': 0.015112620478702363, '60-69': 0.0024452436176695294, 'more than 70': 5.347861295274369e-05}",Up to 50,"{'Over 50': 0.017611342709324636, 'Up to 50': 0.9823886572906753}",Up to 50
7,100695,0,Male,"{'Male': 0.9896930752525812, 'Female': 0.010306924747418759}",30-39,"{'0-2': 0.0003910063058500873, '3-9': 0.0011566058499628004, '10-19': 0.003619693203297149, '20-29': 0.30092521997139854, '30-39': 0.5582639229383998, '40-49': 0.09519717210466451, '50-59': 0.029239457925498723, '60-69': 0.01101565497473172, 'more than 70': 0.00019126672619672387}",Up to 50,"{'Over 50': 0.040446379626427165, 'Up to 50': 0.9595536203735728}",Up to 50
8,100700,0,Male,"{'Male': 0.9886990368641628, 'Female': 0.011300963135837222}",30-39,"{'0-2': 2.101473846352614e-05, '3-9': 0.0002258679614106954, '10-19': 0.000511618365638172, '20-29': 0.06724321105247826, '30-39': 0.4606646752306967, '40-49': 0.31916978791613215, '50-59': 0.12031052368507504, '60-69': 0.03175623882766373, 'more than 70': 9.706222244164108e-05}",Up to 50,"{'Over 50': 0.1521638247351804, 'Up to 50': 0.8478361752648195}",Up to 50
9,101915,0,Female,"{'Male': 0.005493315548579902, 'Female': 0.9945066844514201}",10-19,"{'0-2': 0.0005333975852760696, '3-9': 0.258224147858786, '10-19': 0.6109572576618456, '20-29': 0.11170321913849098, '30-39': 0.017650224420900397, '40-49': 0.0007740488040695929, '50-59': 9.31283157713819e-05, '60-69': 6.395621654478602e-05, 'more than 70': 6.199983152700527e-07}",Up to 50,"{'Over 50': 0.00015770453063143798, 'Up to 50': 0.9998422954693686}",Up to 50
10,102175,0,Male,"{'Male': 0.7171674843705051, 'Female': 0.28283251562949485}",30-39,"{'0-2': 0.00015158115276751028, '3-9': 0.00591460238934777, '10-19': 0.010208577096966237, '20-29': 0.16853737708750294, '30-39': 0.33166680178981106, '40-49': 0.19270970409431223, '50-59': 0.18007762597786753, '60-69': 0.1088027643788275, 'more than 70': 0.0019309660325972128}",Up to 50,"{'Over 50': 0.29081135638929223, 'Up to 50': 0.7091886436107078}",Up to 50
11,102180,0,Male,"{'Male': 0.9428875161967954, 'Female': 0.057112483803204564}",50-59,"{'0-2': 0.0005724915110822348, '3-9': 0.00016254849266973264, '10-19': 0.00037967325517742565, '20-29': 0.030025880936403262, '30-39': 0.2058445608170072, '40-49': 0.19324258094446617, '50-59': 0.44422738040346577, '60-69': 0.12421016968364304, 'more than 70': 0.0013347139560853714}",Over 50,"{'Over 50': 0.5697722640431943, 'Up to 50': 0.430227735956806}",Over 50
12,102275,0,Male,"{'Male': 0.9800152147565426, 'Female': 0.019984785243457398}",30-39,"{'0-2': 0.0005657861169359721, '3-9': 0.001043241968325436, '10-19': 0.0027250228750073484, '20-29': 0.1960548326068662, '30-39': 0.6562238949531553, '40-49': 0.11089531982720874, '50-59': 0.028458270933672793, '60-69': 0.004016910055133264, 'more than 70': 1.6720663695055155e-05}",Up to 50,"{'Over 50': 0.03249190165250111, 'Up to 50': 0.9675080983474988}",Up to 50
13,102285,0,Male,"{'Male': 0.9769985674073455, 'Female': 0.023001432592654514}",30-39,"{'0-2': 0.00046885546994225645, '3-9': 0.0008668103466363264, '10-19': 0.004797552670347537, '20-29': 0.21600540858858674, '30-39': 0.6358964453700698, '40-49': 0.11138620227814751, '50-59': 0.023110401671259242, '60-69': 0.0074424438679407765, 'more than 70': 2.5879737069689666e-05}",Up to 50,"{'Over 50': 0.03057872527626971, 'Up to 50': 0.9694212747237303}",Up to 50
14,102800,0,Female,"{'Male': 0.01612654201666952, 'Female': 0.9838734579833305}",20-29,"{'0-2': 0.0006528735335077837, '3-9': 0.024077751590738508, '10-19': 0.26130145015326645, '20-29': 0.5140595070143379, '30-39': 0.16494598573016533, '40-49': 0.030062469987127697, '50-59': 0.0033076213502531756, '60-69': 0.0015852805360783827, 'more than 70': 7.06010452478221e-06}",Up to 50,"{'Over 50': 0.004899961990856341, 'Up to 50': 0.9951000380091437}",Up to 50
15,102805,0,Female,"{'Male': 0.01392457152557236, 'Female': 0.9860754284744276}",10-19,"{'0-2': 0.0005542591990373038, '3-9': 0.11037727302059927, '10-19': 0.5696251273746212, '20-29': 0.23881870180430986, '30-39': 0.06308951438380692, '40-49': 0.011439566163141636, '50-59': 0.003243649942282355, '60-69': 0.002841272637749226, 'more than 70': 1.0635474452285465e-05}",Up to 50,"{'Over 50': 0.006095558054483867, 'Up to 50': 0.9939044419455163}",Up to 50
16,102815,0,Female,"{'Male': 0.011634770110006909, 'Female': 0.9883652298899931}",20-29,"{'0-2': 0.0007188624636527665, '3-9': 0.019145723607595956, '10-19': 0.34460965561757867, '20-29': 0.440175236142478, '30-39': 0.17818542873123944, '40-49': 0.014516828514362303, '50-59': 0.002385791272797148, '60-69': 0.0002590240097326389, 'more than 70': 3.4496405629343383e-06}",Up to 50,"{'Over 50': 0.002648264923092721, 'Up to 50': 0.9973517350769071}",Up to 50
17,103460,0,Female,"{'Male': 0.007236702611041257, 'Female': 0.9927632973889587}",20-29,"{'0-2': 0.00036168606198393134, '3-9': 0.00404388705916897, '10-19': 0.06379762170367581, '20-29': 0.7443533628305437, '30-39': 0.1709625553022425, '40-49': 0.015756925765635147, '50-59': 0.0006844668085702766, '60-69': 3.9104976139130833e-05, 'more than 70': 3.8949204076295414e-07}",Up to 50,"{'Over 50': 0.0007239612767501705, 'Up to 50': 0.99927603872325}",Up to 50
18,103465,0,Female,"{'Male': 0.007298439640655352, 'Female': 0.9927015603593446}",20-29,"{'0-2': 0.00044246209234996835, '3-9': 0.006061464584722043, '10-19': 0.06711703460806305, '20-29': 0.6602833076269609, '30-39': 0.24317312216427528, '40-49': 0.02195568325523722, '50-59': 0.0009041352586588954, '60-69': 6.238480924306056e-05, 'more than 70': 4.0560048967283094e-07}",Up to 50,"{'Over 50': 0.0009669256683916288, 'Up to 50': 0.9990330743316085}",Up to 50
19,103470,0,Female,"{'Male': 0.0062465120398893514, 'Female': 0.9937534879601106}",20-29,"{'0-2': 0.00018493906096212482, '3-9': 0.004626324827697735, '10-19': 0.07121350729666436, '20-29': 0.7375540920862088, '30-39': 0.17447299139591235, '40-49': 0.011365611226859893, '50-59': 0.0005432013683591377, '60-69': 3.910712835917671e-05, 'more than 70': 2.2560897644832272e-07}",Up to 50,"{'Over 50': 0.0005825341056947627, 'Up to 50': 0.9994174658943052}",Up to 50
20,103475,0,Female,"{'Male': 0.006201049353512511, 'Female': 0.9937989506464875}",20-29,"{'0-2': 0.00017827298671015316, '3-9': 0.004647787980234565, '10-19': 0.08410922828697262, '20-29': 0.7375135820577786, '30-39': 0.1622082383771666, '40-49': 0.010742451906075857, '50-59': 0.0005569024331916164, '60-69': 4.330843799454657e-05, 'more than 70': 2.2753387538555121e-07}",Up to 50,"{'Over 50': 0.0006004384050615486, 'Up to 50': 0.9993995615949384}",Up to 50
21,103480,0,Female,"{'Male': 0.005935035909728326, 'Female': 0.9940649640902717}",20-29,"{'0-2': 0.0001512304032777085, '3-9': 0.004093425628140334, '10-19': 0.07417282631932479, '20-29': 0.7172267579435233, '30-39': 0.1897794336763947, '40-49': 0.013805770762922375, '50-59': 0.0007140868155185472, '60-69': 5.6199302582375566e-05, 'more than 70': 2.691483159832236e-07}",Up to 50,"{'Over 50': 0.0007705552664169059, 'Up to 50': 0.9992294447335832}",Up to 50
22,103485,0,Female,"{'Male': 0.007402892931750116, 'Female': 0.9925971070682499}",20-29,"{'0-2': 0.00045420885729024275, '3-9': 0.005506222695014543, '10-19': 0.03942909829153317, '20-29': 0.555643928454522, '30-39': 0.33636902677638353, '40-49': 0.05938817015431792, '50-59': 0.003015382964998018, '60-69': 0.00019354939947321463, 'more than 70': 4.1240646728581054e-07}",Up to 50,"{'Over 50': 0.003209344770938519, 'Up to 50': 0.9967906552290615}",Up to 50
23,103490,0,Female,"{'Male': 0.006939459719662477, 'Female': 0.9930605402803375}",20-29,"{'0-2': 0.0005624064387431902, '3-9': 0.00459003985989991, '10-19': 0.025818811686489754, '20-29': 0.5946092486494655, '30-39': 0.3388411078695818, '40-49': 0.03378103256592368, '50-59': 0.0016830934202451571, '60-69': 0.00011304447472259641, 'more than 70': 1.215034928419197e-06}",Up to 50,"{'Over 50': 0.0017973529298961728, 'Up to 50': 0.9982026470701039}",Up to 50
24,103495,0,Female,"{'Male': 0.005122225245027812, 'Female': 0.9948777747549722}",20-29,"{'0-2': 0.0002711893080686913, '3-9': 0.0037659161164044666, '10-19': 0.03540413241240534, '20-29': 0.6074408662216397, '30-39': 0.3198292989115915, '40-49': 0.03164629781214738, '50-59': 0.001564474178851434, '60-69': 7.760294825930523e-05, 'more than 70': 2.220906321099449e-07}",Up to 50,"{'Over 50': 0.0016422992177428492, 'Up to 50': 0.998357700782257}",Up to 50
25,103500,0,Female,"{'Male': 0.005068885844310089, 'Female': 0.9949311141556899}",20-29,"{'0-2': 0.0005425047228322946, '3-9': 0.004674509710915777, '10-19': 0.030577197841192918, '20-29': 0.582851004500756, '30-39': 0.3370287579790072, '40-49': 0.04247734867492285, '50-59': 0.001773053636340402, '60-69': 7.532987990450554e-05, 'more than 70': 2.9305412802216144e-07}",Up to 50,"{'Over 50': 0.0018486765703729295, 'Up to 50': 0.998151323429627}",Up to 50
26,103505,0,Female,"{'Male': 0.005993024895394661, 'Female': 0.9940069751046053}",20-29,"{'0-2': 0.0003075664049341279, '3-9': 0.0056819631752035304, '10-19': 0.09246507060295826, '20-29': 0.7271739560768169, '30-39': 0.16390962430150846, '40-49': 0.009897254565058087, '50-59': 0.0005333418034803942, '60-69': 3.085159746446401e-05, 'more than 70': 3.71472575926512e-07}",Up to 50,"{'Over 50': 0.0005645648735207847, 'Up to 50': 0.9994354351264794}",Up to 50
27,103510,0,Female,"{'Male': 0.00552018603581661, 'Female': 0.9944798139641834}",20-29,"{'0-2': 0.0003262107575184129, '3-9': 0.003847337371278993, '10-19': 0.051448576753905566, '20-29': 0.67161715320097, '30-39': 0.2533978687810398, '40-49': 0.018603699334603565, '50-59': 0.0007035423260777394, '60-69': 5.5212630199616314e-05, 'more than 70': 3.988444064323067e-07}",Up to 50,"{'Over 50': 0.0007591538006837881, 'Up to 50': 0.9992408461993164}",Up to 50
28,103515,0,Female,"{'Male': 0.005181705095813949, 'Female': 0.994818294904186}",20-29,"{'0-2': 0.00034962442212988485, '3-9': 0.00587824240430122, '10-19': 0.104962405347778, '20-29': 0.7131277689647287, '30-39': 0.1636247395823141, '40-49': 0.011435762826486784, '50-59': 0.0005839420459300196, '60-69': 3.714841172321119e-05, 'more than 70': 3.659946079461091e-07}",Up to 50,"{'Over 50': 0.0006214564522611769, 'Up to 50': 0.9993785435477387}",Up to 50
29,103520,0,Female,"{'Male': 0.0058093522582879364, 'Female': 0.9941906477417121}",20-29,"{'0-2': 0.0003210466377416098, '3-9': 0.007415936066111764, '10-19': 0.09164172037138286, '20-29': 0.7099771635944987, '30-39': 0.17406354253371426, '40-49': 0.015708046102127244, '50-59': 0.0008202018977061746, '60-69': 5.203135092114063e-05, 'more than 70': 3.114457962927463e-07}",Up to 50,"{'Over 50': 0.0008725446944236079, 'Up to 50': 0.9991274553055765}",Up to 50
30,103525,0,Female,"{'Male': 0.007846984968597925, 'Female': 0.9921530150314021}",20-29,"{'0-2': 0.0002238933078000782, '3-9': 0.004061938889445991, '10-19': 0.05788733601489282, '20-29': 0.6407283757655594, '30-39': 0.2579284889865362, '40-49': 0.03665744822400093, '50-59': 0.0023623482312063043, '60-69': 0.00014969854949438573, 'more than 70': 4.720310638898447e-07}",Up to 50,"{'Over 50': 0.00251251881176458, 'Up to 50': 0.9974874811882355}",Up to 50
31,103530,0,Female,"{'Male': 0.006549440007826757, 'Female': 0.9934505599921732}",20-29,"{'0-2': 0.00023985910039256845, '3-9': 0.005738561651456166, '10-19': 0.08273974950723541, '20-29': 0.6620761531339412, '30-39': 0.21980505051199814, '40-49': 0.02785728706689298, '50-59': 0.001452139192274818, '60-69': 9.079573699299045e-05, 'more than 70': 4.0409881577473965e-07}",Up to 50,"{'Over 50': 0.0015433390280835831, 'Up to 50': 0.9984566609719164}",Up to 50
32,103635,0,Female,"{'Male': 0.003872442139044696, 'Female': 0.9961275578609553}",20-29,"{'0-2': 0.00013544821072963115, '3-9': 0.0025913682206028243, '10-19': 0.03539066391327004, '20-29': 0.6812663427096742, '30-39': 0.26055868506700197, '40-49': 0.01922879519103332, '50-59': 0.0007777328063052826, '60-69': 5.0802508920715404e-05, 'more than 70': 1.6137246203742007e-07}",Up to 50,"{'Over 50': 0.0008286966876880354, 'Up to 50': 0.999171303312312}",Up to 50
33,103640,0,Female,"{'Male': 0.0031856050623366716, 'Female': 0.9968143949376633}",20-29,"{'0-2': 0.00016195951355783727, '3-9': 0.0029379047569858766, '10-19': 0.034878470280432804, '20-29': 0.5925041986702234, '30-39': 0.3394940042194596, '40-49': 0.029008573240538245, '50-59': 0.000981995208362748, '60-69': 3.280244263018975e-05, 'more than 70': 9.166780936961267e-08}",Up to 50,"{'Over 50': 0.0010148893188023074, 'Up to 50': 0.9989851106811978}",Up to 50
34,103645,0,Female,"{'Male': 0.008099856067457223, 'Female': 0.9919001439325428}",20-29,"{'0-2': 0.0002368100210786631, '3-9': 0.005663986291838601, '10-19': 0.04315808887113831, '20-29': 0.6963645454370722, '30-39': 0.2294460373944746, '40-49': 0.023749468500637375, '50-59': 0.0013030673388687347, '60-69': 7.757768646039094e-05, 'more than 70': 4.1845843101858335e-07}",Up to 50,"{'Over 50': 0.0013810634837601442, 'Up to 50': 0.9986189365162397}",Up to 50
35,103650,0,Female,"{'Male': 0.009511065942344965, 'Female': 0.990488934057655}",20-29,"{'0-2': 0.0004475121678592624, '3-9': 0.008299950948185583, '10-19': 0.07917922837387315, '20-29': 0.6882505493074843, '30-39': 0.20113760975232198, '40-49': 0.02120739610959793, '50-59': 0.0013762479503275284, '60-69': 0.0001012109073567674, 'more than 70': 2.9448299344592826e-07}",Up to 50,"{'Over 50': 0.0014777533406777417, 'Up to 50': 0.9985222466593222}",Up to 50
36,103655,0,Female,"{'Male': 0.008333003263779282, 'Female': 0.9916669967362207}",30-39,"{'0-2': 7.110180204837523e-05, '3-9': 0.0016076117814735602, '10-19': 0.022546703660369323, '20-29': 0.42583532376711963, '30-39': 0.4529534234309455, '40-49': 0.09252247958207463, '50-59': 0.004282474857327266, '60-69': 0.0001806493982610791, 'more than 70': 2.3172038074396448e-07}",Up to 50,"{'Over 50': 0.004463355975969089, 'Up to 50': 0.9955366440240311}",Up to 50
37,103660,0,Female,"{'Male': 0.01148990554590168, 'Female': 0.9885100944540983}",20-29,"{'0-2': 0.000660686009662159, '3-9': 0.006118357029211476, '10-19': 0.060779467239551126, '20-29': 0.6098329356501345, '30-39': 0.2923096173767772, '40-49': 0.028221541178929624, '50-59': 0.0019591311693740337, '60-69': 0.00011801014812821225, 'more than 70': 2.541982317032171e-07}",Up to 50,"{'Over 50': 0.002077395515733949, 'Up to 50': 0.9979226044842661}",Up to 50
38,103665,0,Female,"{'Male': 0.005898800432013185, 'Female': 0.9941011995679868}",20-29,"{'0-2': 0.0003283998084491265, '3-9': 0.0049544613363387315, '10-19': 0.0371876016981632, '20-29': 0.6282288923376687, '30-39': 0.30085108299767466, '40-49': 0.026627952320778327, '50-59': 0.0017405706480926283, '60-69': 8.061653926176379e-05, 'more than 70': 4.223135727692838e-07}",Up to 50,"{'Over 50': 0.0018216095009271614, 'Up to 50': 0.9981783904990728}",Up to 50
39,103670,0,Female,"{'Male': 0.01144479107147689, 'Female': 0.9885552089285231}",20-29,"{'0-2': 0.00016568607595653505, '3-9': 0.014477802045876103, '10-19': 0.11010961795846784, '20-29': 0.6692623019341232, '30-39': 0.19226828187306713, '40-49': 0.012563519957705592, '50-59': 0.0010629286817744712, '60-69': 8.943536984109923e-05, 'more than 70': 4.261031881375019e-07}",Up to 50,"{'Over 50': 0.001152790154803708, 'Up to 50': 0.9988472098451963}",Up to 50
40,103675,0,Female,"{'Male': 0.010872451487331736, 'Female': 0.9891275485126683}",20-29,"{'0-2': 0.00021845301466612405, '3-9': 0.0063657080502897935, '10-19': 0.06672666407629271, '20-29': 0.697657210151254, '30-39': 0.2152740179383137, '40-49': 0.012806055356801722, '50-59': 0.0008859173088790955, '60-69': 6.556229206099414e-05, 'more than 70': 4.1181144190439033e-07}",Up to 50,"{'Over 50': 0.0009518914123819941, 'Up to 50': 0.9990481085876181}",Up to 50
41,103680,0,Female,"{'Male': 0.011440136608432239, 'Female': 0.9885598633915678}",20-29,"{'0-2': 9.919284396791294e-05, '3-9': 0.0030386172591161495, '10-19': 0.042729906231978254, '20-29': 0.6776435711645328, '30-39': 0.25786840969028785, '40-49': 0.017413435510818094, '50-59': 0.0011482996062132217, '60-69': 5.829685760739409e-05, 'more than 70': 2.708354782131774e-07}",Up to 50,"{'Over 50': 0.0012068672992988291, 'Up to 50': 0.998793132700701}",Up to 50
42,103685,0,Female,"{'Male': 0.014144133333998887, 'Female': 0.9858558666660011}",20-29,"{'0-2': 8.995687786929376e-05, '3-9': 0.004469720802460547, '10-19': 0.039204806891367, '20-29': 0.653394614939984, '30-39': 0.2762533040255656, '40-49': 0.024683255444778632, '50-59': 0.001819120866221709, '60-69': 8.488190749126778e-05, 'more than 70': 3.382442618675692e-07}",Up to 50,"{'Over 50': 0.0019043410179748444, 'Up to 50': 0.998095658982025}",Up to 50
43,103690,0,Female,"{'Male': 0.012125312290503176, 'Female': 0.9878746877094968}",20-29,"{'0-2': 7.130025892476082e-05, '3-9': 0.0038084301731972745, '10-19': 0.05572549380152983, '20-29': 0.7247191456800518, '30-39': 0.2012458525990024, '40-49': 0.013519508648598652, '50-59': 0.0008562830059972339, '60-69': 5.372212266129957e-05, 'more than 70': 2.63710036688191e-07}",Up to 50,"{'Over 50': 0.0009102688386952217, 'Up to 50': 0.9990897311613047}",Up to 50
44,103695,0,Female,"{'Male': 0.011681554743411482, 'Female': 0.9883184452565885}",20-29,"{'0-2': 5.418474046051083e-05, '3-9': 0.0029770320948890776, '10-19': 0.044740798584335294, '20-29': 0.7501759747280539, '30-39': 0.18652591734034124, '40-49': 0.014620715020527962, '50-59': 0.0008488366836137379, '60-69': 5.633026308653832e-05, 'more than 70': 2.1054469186177699e-07}",Up to 50,"{'Over 50': 0.000905377491392138, 'Up to 50': 0.9990946225086079}",Up to 50
45,103700,0,Female,"{'Male': 0.010325880508258, 'Female': 0.989674119491742}",20-29,"{'0-2': 0.00013875871334966807, '3-9': 0.004000409552516996, '10-19': 0.051351741845739166, '20-29': 0.7152002584996525, '30-39': 0.2146133035285011, '40-49': 0.013937156725899869, '50-59': 0.0007104544223888548, '60-69': 4.7817329368372e-05, 'more than 70': 9.938258345235933e-08}",Up to 50,"{'Over 50': 0.0007583711343406792, 'Up to 50': 0.9992416288656594}",Up to 50
46,103705,0,Female,"{'Male': 0.011140623611442968, 'Female': 0.988859376388557}",20-29,"{'0-2': 5.142283238100119e-05, '3-9': 0.0029172636087597664, '10-19': 0.05276828657317735, '20-29': 0.7666408233313913, '30-39': 0.1686375222150776, '40-49': 0.008523988131519047, '50-59': 0.0004268173884554314, '60-69': 3.3733988442531834e-05, 'more than 70': 1.4193079592666183e-07}",Up to 50,"{'Over 50': 0.00046069330769388993, 'Up to 50': 0.9995393066923061}",Up to 50
47,103710,0,Female,"{'Male': 0.009240927058665083, 'Female': 0.9907590729413349}",20-29,"{'0-2': 7.95131382786445e-05, '3-9': 0.0034980015144947933, '10-19': 0.03748705794946724, '20-29': 0.6790420747888453, '30-39': 0.25704844885319444, '40-49': 0.02157645600395579, '50-59': 0.0011745172071500262, '60-69': 9.366565996896268e-05, 'more than 70': 2.648846447476285e-07}",Up to 50,"{'Over 50': 0.0012684477517637366, 'Up to 50': 0.9987315522482362}",Up to 50
48,103715,0,Female,"{'Male': 0.007228379781742733, 'Female': 0.9927716202182573}",20-29,"{'0-2': 0.00011976594808096424, '3-9': 0.002663974556888243, '10-19': 0.03923227724151521, '20-29': 0.6921868185432559, '30-39': 0.2440485870143556, '40-49': 0.020807990058450958, '50-59': 0.0008834988158286923, '60-69': 5.703488640723358e-05, 'more than 70': 5.2935217167263884e-08}",Up to 50,"{'Over 50': 0.0009405866374530931, 'Up to 50': 0.9990594133625469}",Up to 50
49,103720,0,Female,"{'Male': 0.005524365212655091, 'Female': 0.9944756347873449}",20-29,"{'0-2': 8.683953095248716e-05, '3-9': 0.002273295251960632, '10-19': 0.024671710380724344, '20-29': 0.5694329488104067, '30-39': 0.3600119863047837, '40-49': 0.041571228022872865, '50-59': 0.001818612706946152, '60-69': 0.00013318464597244652, 'more than 70': 1.943453806433414e-07}",Up to 50,"{'Over 50': 0.001951991698299242, 'Up to 50': 0.9980480083017007}",Up to 50
50,103725,0,Female,"{'Male': 0.00981836252236623, 'Female': 0.9901816374776338}",20-29,"{'0-2': 0.0001011866781243772, '3-9': 0.0037140816310064725, '10-19': 0.050156694779368856, '20-29': 0.7448867014045882, '30-39': 0.1869999031887747, '40-49': 0.013466340364817973, '50-59': 0.0006101085521229432, '60-69': 6.451689631029674e-05, 'more than 70': 4.665048862588296e-07}",Up to 50,"{'Over 50': 0.0006750919533194988, 'Up to 50': 0.9993249080466806}",Up to 50
51,103730,0,Female,"{'Male': 0.011054713068435085, 'Female': 0.9889452869315649}",20-29,"{'0-2': 0.00015710095782338823, '3-9': 0.002540598041191524, '10-19': 0.02454086187617735, '20-29': 0.6215053866179574, '30-39': 0.30791331248654635, '40-49': 0.0416132719135458, '50-59': 0.0016249648962393176, '60-69': 0.00010441514415944718, 'more than 70': 8.806635940880033e-08}",Up to 50,"{'Over 50': 0.0017294681067581735, 'Up to 50': 0.9982705318932419}",Up to 50
52,103735,0,Female,"{'Male': 0.01160730930157683, 'Female': 0.9883926906984232}",20-29,"{'0-2': 5.8492239386396246e-05, '3-9': 0.005185233084438206, '10-19': 0.047712058929231145, '20-29': 0.7241273125204387, '30-39': 0.20177842891707193, '40-49': 0.02019619753796822, '50-59': 0.0008549882277748552, '60-69': 8.722492266725902e-05, 'more than 70': 6.36210233268876e-08}",Up to 50,"{'Over 50': 0.000942276771465441, 'Up to 50': 0.9990577232285346}",Up to 50
53,103740,0,Female,"{'Male': 0.01135877436148125, 'Female': 0.9886412256385188}",20-29,"{'0-2': 6.813267836109355e-05, '3-9': 0.0033144418152643716, '10-19': 0.04311044590465767, '20-29': 0.711880085092693, '30-39': 0.218499022130004, '40-49': 0.022120396928362672, '50-59': 0.0009363337135321465, '60-69': 7.106146198679198e-05, 'more than 70': 8.027513825431823e-08}",Up to 50,"{'Over 50': 0.0010074754506571929, 'Up to 50': 0.9989925245493428}",Up to 50
54,103765,0,Male,"{'Male': 0.9970066239524477, 'Female': 0.002993376047552342}",30-39,"{'0-2': 0.00031399798406264885, '3-9': 0.002497411479787598, '10-19': 0.010023104118633719, '20-29': 0.31349103376562626, '30-39': 0.6164438117871996, '40-49': 0.054494014324080006, '50-59': 0.002124077327607104, '60-69': 0.0006086978612215514, 'more than 70': 3.85135178149788e-06}",Up to 50,"{'Over 50': 0.0027366265406101537, 'Up to 50': 0.9972633734593899}",Up to 50
55,103770,0,Male,"{'Male': 0.9972147316398443, 'Female': 0.002785268360155726}",30-39,"{'0-2': 0.00013232392467368755, '3-9': 0.0007011095588488513, '10-19': 0.004537907736240889, '20-29': 0.23785143516364077, '30-39': 0.6658393366870554, '40-49': 0.08579770737608475, '50-59': 0.0039048473162033638, '60-69': 0.0012156612401856227, 'more than 70': 1.9670997066632006e-05}",Up to 50,"{'Over 50': 0.005140179553455618, 'Up to 50': 0.9948598204465443}",Up to 50
56,103790,0,Male,"{'Male': 0.9969588198570147, 'Female': 0.003041180142985288}",30-39,"{'0-2': 5.342093472707834e-05, '3-9': 0.0007319458741029044, '10-19': 0.006366553590514654, '20-29': 0.28733832820210037, '30-39': 0.6519530858253662, '40-49': 0.05224233695916185, '50-59': 0.0010493323972654961, '60-69': 0.0002640279443138106, 'more than 70': 9.68272447620434e-07}",Up to 50,"{'Over 50': 0.0013143286140269272, 'Up to 50': 0.998685671385973}",Up to 50
