,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
433,14540,0,Female,"{'Male': 0.01940498129724255, 'Female': 0.9805950187027574}",30-39,"{'0-2': 4.416416846858075e-05, '3-9': 0.00039817240843147844, '10-19': 0.0074896920809806745, '20-29': 0.3364825886057138, '30-39': 0.560784328705858, '40-49': 0.08487016873969462, '50-59': 0.00836971650428238, '60-69': 0.001512490459741143, 'more than 70': 4.867832682912115e-05}",Up to 50,"{'Over 50': 0.009930885290852644, 'Up to 50': 0.9900691147091472}",Up to 50
434,14545,0,Female,"{'Male': 0.022724909880602162, 'Female': 0.9772750901193978}",20-29,"{'0-2': 4.1312541538940623e-05, '3-9': 0.00029875669811694344, '10-19': 0.014136338948698432, '20-29': 0.49313768500869404, '30-39': 0.4518725219464913, '40-49': 0.03671056109101458, '50-59': 0.003487997559652985, '60-69': 0.00029830207151687176, 'more than 70': 1.6524134276001938e-05}",Up to 50,"{'Over 50': 0.0038028237654458585, 'Up to 50': 0.9961971762345542}",Up to 50
435,14550,0,Female,"{'Male': 0.020682724281977705, 'Female': 0.9793172757180223}",20-29,"{'0-2': 0.00010038319317633392, '3-9': 0.0007337931009688185, '10-19': 0.017932497779077947, '20-29': 0.6833577702226122, '30-39': 0.28616219226082235, '40-49': 0.011283949810548024, '50-59': 0.00034852483256435596, '60-69': 7.366430139721038e-05, 'more than 70': 7.224498832907154e-06}",Up to 50,"{'Over 50': 0.0004294136327944735, 'Up to 50': 0.9995705863672056}",Up to 50
436,14560,0,Female,"{'Male': 0.02179814178295858, 'Female': 0.9782018582170414}",30-39,"{'0-2': 0.0001864691195290891, '3-9': 0.0006644311935781166, '10-19': 0.018258872381285582, '20-29': 0.4435581254374499, '30-39': 0.47902582634845653, '40-49': 0.052943242902473986, '50-59': 0.004666294856374752, '60-69': 0.0006760428424475151, 'more than 70': 2.0694918404637424e-05}",Up to 50,"{'Over 50': 0.005363032617226905, 'Up to 50': 0.9946369673827732}",Up to 50
437,14565,0,Female,"{'Male': 0.022550446269369973, 'Female': 0.97744955373063}",30-39,"{'0-2': 0.0001580764842544513, '3-9': 0.00035376707837948243, '10-19': 0.009261065878316571, '20-29': 0.3023527613662249, '30-39': 0.5798140636515017, '40-49': 0.09328904376739108, '50-59': 0.013278643717227858, '60-69': 0.001467128247828064, 'more than 70': 2.5449808875919668e-05}",Up to 50,"{'Over 50': 0.014771221773931842, 'Up to 50': 0.9852287782260681}",Up to 50
438,14570,0,Female,"{'Male': 0.01901816348473695, 'Female': 0.980981836515263}",30-39,"{'0-2': 0.0003230418378506861, '3-9': 0.00024628827448576945, '10-19': 0.006857281703505111, '20-29': 0.2744387623473453, '30-39': 0.5979996748759432, '40-49': 0.10829363289300514, '50-59': 0.01080096023300182, '60-69': 0.0009278062187932888, 'more than 70': 0.00011255161606971976}",Up to 50,"{'Over 50': 0.011841318067864828, 'Up to 50': 0.9881586819321353}",Up to 50
439,14575,0,Female,"{'Male': 0.020887319021294815, 'Female': 0.9791126809787052}",30-39,"{'0-2': 0.00012621729140307965, '3-9': 0.00019978392815266042, '10-19': 0.005493765823352414, '20-29': 0.21782814556387844, '30-39': 0.6704026722124745, '40-49': 0.09234418611680029, '50-59': 0.012451300821254311, '60-69': 0.001126428060437365, 'more than 70': 2.7500182246968386e-05}",Up to 50,"{'Over 50': 0.013605229063938646, 'Up to 50': 0.9863947709360614}",Up to 50
440,14580,0,Female,"{'Male': 0.026675801683400113, 'Female': 0.9733241983165999}",30-39,"{'0-2': 8.880108186455327e-05, '3-9': 0.00028329600794148194, '10-19': 0.010399575570572585, '20-29': 0.37862441003772795, '30-39': 0.5316804805626048, '40-49': 0.06779153615972436, '50-59': 0.010097722434410936, '60-69': 0.0009898217347774857, 'more than 70': 4.435641037584133e-05}",Up to 50,"{'Over 50': 0.011131900579564263, 'Up to 50': 0.9888680994204356}",Up to 50
441,14585,0,Female,"{'Male': 0.02882064995668887, 'Female': 0.9711793500433111}",30-39,"{'0-2': 8.875898226923563e-05, '3-9': 0.00029038316740829183, '10-19': 0.012434139825399218, '20-29': 0.4685160347856094, '30-39': 0.4734566180931393, '40-49': 0.03839547572478944, '50-59': 0.0053186971482624195, '60-69': 0.00142244806395158, 'more than 70': 7.744420917103742e-05}",Up to 50,"{'Over 50': 0.006818589421385037, 'Up to 50': 0.9931814105786149}",Up to 50
442,15075,0,Male,"{'Male': 0.9784059762656583, 'Female': 0.021594023734341754}",50-59,"{'0-2': 0.0002921718227561019, '3-9': 8.593502541493301e-05, '10-19': 0.00019361074963772143, '20-29': 0.012119710698038657, '30-39': 0.11060200998579299, '40-49': 0.192053537106829, '50-59': 0.28965828845306485, '60-69': 0.27990839932774003, 'more than 70': 0.11508633683072575}",Over 50,"{'Over 50': 0.6846530246115307, 'Up to 50': 0.3153469753884694}",Over 50
443,15145,0,Male,"{'Male': 0.9759125957520133, 'Female': 0.024087404247986766}",50-59,"{'0-2': 0.0011330427372828649, '3-9': 0.00027740876909388, '10-19': 0.0007770529120433968, '20-29': 0.03178056742720781, '30-39': 0.1306642319976032, '40-49': 0.19691342942841014, '50-59': 0.2624393250885824, '60-69': 0.16661699358961068, 'more than 70': 0.20939794805016554}",Over 50,"{'Over 50': 0.6384542667283586, 'Up to 50': 0.3615457332716413}",Over 50
444,18130,0,Female,"{'Male': 0.03644611601919956, 'Female': 0.9635538839808004}",50-59,"{'0-2': 0.00022050305147360816, '3-9': 9.715408269342982e-05, '10-19': 0.0009236403168052093, '20-29': 0.008874694824179774, '30-39': 0.03277623224623044, '40-49': 0.13980868272685626, '50-59': 0.36775578530653863, '60-69': 0.30257777686709453, 'more than 70': 0.14696553057812814}",Over 50,"{'Over 50': 0.8172990927517613, 'Up to 50': 0.18270090724823873}",Over 50
445,18135,0,Female,"{'Male': 0.021220867965187518, 'Female': 0.9787791320348125}",50-59,"{'0-2': 0.00018467987958608925, '3-9': 8.278641871231977e-05, '10-19': 0.0008053532068208669, '20-29': 0.004477379392902457, '30-39': 0.02104963242608712, '40-49': 0.1204190901548071, '50-59': 0.41824582921941816, '60-69': 0.2755051303182083, 'more than 70': 0.1592301189834576}",Over 50,"{'Over 50': 0.8529810785210841, 'Up to 50': 0.14701892147891596}",Over 50
446,18140,0,Female,"{'Male': 0.04789189443656905, 'Female': 0.952108105563431}",more than 70,"{'0-2': 5.4142081442261725e-05, '3-9': 2.6384039041626242e-05, '10-19': 0.00036532632643809874, '20-29': 0.002993138990880968, '30-39': 0.01132959852502243, '40-49': 0.053858391158398695, '50-59': 0.18448613057292135, '60-69': 0.31180350648707733, 'more than 70': 0.43508338181877726}",Over 50,"{'Over 50': 0.9313730188787759, 'Up to 50': 0.06862698112122408}",Over 50
447,18145,0,Female,"{'Male': 0.030316808469520562, 'Female': 0.9696831915304794}",more than 70,"{'0-2': 9.784219626467593e-05, '3-9': 7.166778083321161e-05, '10-19': 0.0006145990625982483, '20-29': 0.0031350814287661533, '30-39': 0.010331906550891268, '40-49': 0.045105475825872994, '50-59': 0.22686931808321778, '60-69': 0.2660541582730458, 'more than 70': 0.44771995079850985}",Over 50,"{'Over 50': 0.9406434271547734, 'Up to 50': 0.05935657284522655}",Over 50
448,18150,0,Female,"{'Male': 0.0218185166122985, 'Female': 0.9781814833877015}",more than 70,"{'0-2': 0.0003932956620847411, '3-9': 0.00016565246461492424, '10-19': 0.0009388987725864678, '20-29': 0.003506147872620185, '30-39': 0.013097742699099293, '40-49': 0.05690845694872267, '50-59': 0.3137156964962048, '60-69': 0.29424184843677803, 'more than 70': 0.31703226064728873}",Over 50,"{'Over 50': 0.9249898055802716, 'Up to 50': 0.07501019441972828}",Over 50
449,18155,0,Female,"{'Male': 0.05160971352157906, 'Female': 0.9483902864784209}",more than 70,"{'0-2': 0.0001824116883994522, '3-9': 5.9153711880686446e-05, '10-19': 0.0005262767740868294, '20-29': 0.003800038812931269, '30-39': 0.01223310469119646, '40-49': 0.04569692996927944, '50-59': 0.10890653645503916, '60-69': 0.3034089414296623, 'more than 70': 0.5251866064675245}",Over 50,"{'Over 50': 0.9375020843522259, 'Up to 50': 0.062497915647774134}",Over 50
450,18160,0,Female,"{'Male': 0.04057408024119147, 'Female': 0.9594259197588085}",more than 70,"{'0-2': 0.00024316361762698925, '3-9': 8.47600105180636e-05, '10-19': 0.000545869381628442, '20-29': 0.003285134096142015, '30-39': 0.012378522870055673, '40-49': 0.046799426206173736, '50-59': 0.14098346005757817, '60-69': 0.3045679577313338, 'more than 70': 0.4911117060289433}",Over 50,"{'Over 50': 0.9366631238178553, 'Up to 50': 0.06333687618214492}",Over 50
451,18165,0,Female,"{'Male': 0.019108623048767037, 'Female': 0.980891376951233}",50-59,"{'0-2': 0.000810307923100891, '3-9': 0.00016683139942587176, '10-19': 0.0011189768125513682, '20-29': 0.005608583172215782, '30-39': 0.0293758031833317, '40-49': 0.16773816960828647, '50-59': 0.39780284640854685, '60-69': 0.30257124494432824, 'more than 70': 0.09480723654821276}",Over 50,"{'Over 50': 0.7951813279010879, 'Up to 50': 0.20481867209891208}",Over 50
452,18170,0,Female,"{'Male': 0.0262250933717022, 'Female': 0.9737749066282978}",60-69,"{'0-2': 8.454763268888437e-05, '3-9': 6.896621363405045e-05, '10-19': 0.0007116466550372554, '20-29': 0.003864191104268993, '30-39': 0.014715856564644185, '40-49': 0.058285174598786085, '50-59': 0.2822666322268906, '60-69': 0.35828592499245354, 'more than 70': 0.28171706001159663}",Over 50,"{'Over 50': 0.9222696172309408, 'Up to 50': 0.07773038276905946}",Over 50
453,18175,0,Female,"{'Male': 0.030003399744306214, 'Female': 0.9699966002556938}",50-59,"{'0-2': 0.0010906565253626609, '3-9': 0.0005198612218686011, '10-19': 0.0037698421628853725, '20-29': 0.01690303361942039, '30-39': 0.04823767610996526, '40-49': 0.22590562245397444, '50-59': 0.3939825647825201, '60-69': 0.22550418200119599, 'more than 70': 0.08408656112280713}",Over 50,"{'Over 50': 0.7035733079065232, 'Up to 50': 0.2964266920934767}",Over 50
454,18180,0,Female,"{'Male': 0.02553814018202627, 'Female': 0.9744618598179737}",50-59,"{'0-2': 0.0006158961972983058, '3-9': 9.466686139419663e-05, '10-19': 0.0009686782120460748, '20-29': 0.0030950156837352034, '30-39': 0.014100558568108858, '40-49': 0.09439856386191355, '50-59': 0.3803712875271222, '60-69': 0.3475286436305564, 'more than 70': 0.15882668945782527}",Over 50,"{'Over 50': 0.8867266206155039, 'Up to 50': 0.11327337938449619}",Over 50
455,18185,0,Female,"{'Male': 0.02038143502562295, 'Female': 0.979618564974377}",50-59,"{'0-2': 0.0013390686836305934, '3-9': 0.00017456803745091794, '10-19': 0.0018658180323741491, '20-29': 0.007042649668887008, '30-39': 0.030082243554533965, '40-49': 0.13533199359361422, '50-59': 0.44299609999027295, '60-69': 0.3025105975942959, 'more than 70': 0.07865696084494025}",Over 50,"{'Over 50': 0.824163658429509, 'Up to 50': 0.17583634157049086}",Over 50
456,18440,0,Female,"{'Male': 0.02427835654979893, 'Female': 0.9757216434502011}",20-29,"{'0-2': 0.00025552260294552597, '3-9': 0.00026343372201979024, '10-19': 0.007220254790472747, '20-29': 0.5343610425606428, '30-39': 0.42200346884464646, '40-49': 0.03374141229493612, '50-59': 0.0020323944734219374, '60-69': 0.00011828301253969325, 'more than 70': 4.1876983748895955e-06}",Up to 50,"{'Over 50': 0.00215486518433652, 'Up to 50': 0.9978451348156634}",Up to 50
457,18445,0,Female,"{'Male': 0.02337592071854, 'Female': 0.97662407928146}",20-29,"{'0-2': 8.093659778890717e-05, '3-9': 0.00016836296376484695, '10-19': 0.0066333439149532875, '20-29': 0.5608005502787818, '30-39': 0.40709310185179715, '40-49': 0.02301200166974367, '50-59': 0.0015922145022446007, '60-69': 0.0005946394774903329, 'more than 70': 2.4848743435427447e-05}",Up to 50,"{'Over 50': 0.002211702723170361, 'Up to 50': 0.9977882972768297}",Up to 50
458,18450,0,Female,"{'Male': 0.028335797641798277, 'Female': 0.9716642023582017}",20-29,"{'0-2': 3.998841084878858e-05, '3-9': 0.0001137911717437072, '10-19': 0.010740747490935525, '20-29': 0.7040731465900631, '30-39': 0.2677797712089341, '40-49': 0.014897391900144625, '50-59': 0.0020873159859175518, '60-69': 0.0002415319583088794, 'more than 70': 2.631528310358216e-05}",Up to 50,"{'Over 50': 0.0023551632273300133, 'Up to 50': 0.9976448367726699}",Up to 50
459,18455,0,Female,"{'Male': 0.032769093966520946, 'Female': 0.967230906033479}",20-29,"{'0-2': 0.00012279009599995406, '3-9': 0.00021631857514008035, '10-19': 0.014758686774092596, '20-29': 0.6588331233249406, '30-39': 0.30075972006254853, '40-49': 0.020353683876775646, '50-59': 0.0031654765328031696, '60-69': 0.0017638248941736863, 'more than 70': 2.6375863525780816e-05}",Up to 50,"{'Over 50': 0.004955677290502636, 'Up to 50': 0.9950443227094973}",Up to 50
460,18460,0,Female,"{'Male': 0.12883228629343968, 'Female': 0.8711677137065603}",20-29,"{'0-2': 0.00022022626880425765, '3-9': 0.00033548899647182676, '10-19': 0.048214519668437976, '20-29': 0.7980838530036797, '30-39': 0.14672009044159073, '40-49': 0.005163364048966802, '50-59': 0.0009215882092630152, '60-69': 0.00033557447038610533, 'more than 70': 5.2948923996386e-06}",Up to 50,"{'Over 50': 0.001262457572048759, 'Up to 50': 0.9987375424279512}",Up to 50
461,18465,0,Female,"{'Male': 0.02777556615910237, 'Female': 0.9722244338408976}",20-29,"{'0-2': 2.979639210428921e-05, '3-9': 0.00012994073590630827, '10-19': 0.01851684032141687, '20-29': 0.7045906714873194, '30-39': 0.2606704541812517, '40-49': 0.014471343309855042, '50-59': 0.001240514455669928, '60-69': 0.0003433301652135419, 'more than 70': 7.108951263000031e-06}",Up to 50,"{'Over 50': 0.00159095357214647, 'Up to 50': 0.9984090464278536}",Up to 50
462,18470,0,Female,"{'Male': 0.2252026470965376, 'Female': 0.7747973529034624}",20-29,"{'0-2': 8.478456267926383e-05, '3-9': 0.00011012169262181725, '10-19': 0.02027314612575413, '20-29': 0.7315449989199433, '30-39': 0.22980487587626688, '40-49': 0.015265537403767642, '50-59': 0.0018066192126769034, '60-69': 0.0010871400455857746, 'more than 70': 2.2776160704267493e-05}",Up to 50,"{'Over 50': 0.0029165354189669454, 'Up to 50': 0.997083464581033}",Up to 50
463,18475,0,Female,"{'Male': 0.041823099101569006, 'Female': 0.958176900898431}",20-29,"{'0-2': 5.200392432762654e-05, '3-9': 5.3313733757567235e-05, '10-19': 0.027956662068902544, '20-29': 0.7103176063015192, '30-39': 0.24708196974117708, '40-49': 0.011983595036507753, '50-59': 0.0018574214642665576, '60-69': 0.0006859048082600703, 'more than 70': 1.1522921281607603e-05}",Up to 50,"{'Over 50': 0.0025548491938082356, 'Up to 50': 0.9974451508061917}",Up to 50
464,18480,0,Female,"{'Male': 0.023701014838635848, 'Female': 0.9762989851613642}",20-29,"{'0-2': 7.617062602046017e-05, '3-9': 7.387460934715591e-05, '10-19': 0.008764349087913363, '20-29': 0.640899425433091, '30-39': 0.3237804964291095, '40-49': 0.023199292591385364, '50-59': 0.002247910278232684, '60-69': 0.0009359783090299618, 'more than 70': 2.250263587049427e-05}",Up to 50,"{'Over 50': 0.0032063912231331403, 'Up to 50': 0.9967936087768667}",Up to 50
465,18485,0,Female,"{'Male': 0.24424644680722518, 'Female': 0.7557535531927748}",20-29,"{'0-2': 0.0001964927390152413, '3-9': 0.00033824704350326394, '10-19': 0.026174547508404266, '20-29': 0.6780377168816748, '30-39': 0.2750886812584022, '40-49': 0.018415831358391498, '50-59': 0.0013746893127557199, '60-69': 0.0003671038029508788, 'more than 70': 6.690094902037193e-06}",Up to 50,"{'Over 50': 0.001748483210608636, 'Up to 50': 0.9982515167893913}",Up to 50
466,18490,0,Male,"{'Male': 0.807695750724133, 'Female': 0.192304249275867}",20-29,"{'0-2': 0.00014342191911271036, '3-9': 0.0002072722107064564, '10-19': 0.0328620185295577, '20-29': 0.838903897516461, '30-39': 0.1248076441814841, '40-49': 0.002727922849331665, '50-59': 0.00021812967145307441, '60-69': 0.0001207456724609229, 'more than 70': 8.947449432460814e-06}",Up to 50,"{'Over 50': 0.0003478227933464581, 'Up to 50': 0.9996521772066537}",Up to 50
467,18500,0,Female,"{'Male': 0.01041039436884017, 'Female': 0.9895896056311598}",20-29,"{'0-2': 1.138969233920292e-05, '3-9': 4.201237830002602e-05, '10-19': 0.011921884274151192, '20-29': 0.7207363409525498, '30-39': 0.2581695929154638, '40-49': 0.008566279999555806, '50-59': 0.000484535841725592, '60-69': 6.522838032140412e-05, 'more than 70': 2.735565593170081e-06}",Up to 50,"{'Over 50': 0.0005524997876401662, 'Up to 50': 0.9994475002123598}",Up to 50
468,18505,0,Female,"{'Male': 0.013339201365987652, 'Female': 0.9866607986340123}",20-29,"{'0-2': 1.4276900659721058e-05, '3-9': 8.451068655421497e-05, '10-19': 0.014739740433938206, '20-29': 0.791819203132965, '30-39': 0.1883170517365375, '40-49': 0.004592200217592768, '50-59': 0.00033294775688578196, '60-69': 9.487078587843164e-05, 'more than 70': 5.198348988478714e-06}",Up to 50,"{'Over 50': 0.00043301689175269235, 'Up to 50': 0.9995669831082475}",Up to 50
469,18510,0,Female,"{'Male': 0.01762003604094442, 'Female': 0.9823799639590556}",20-29,"{'0-2': 2.037021511592329e-05, '3-9': 5.904299880699493e-05, '10-19': 0.014051323353341456, '20-29': 0.696898879926048, '30-39': 0.2762611398558803, '40-49': 0.011432029272353787, '50-59': 0.0010322536607991163, '60-69': 0.0002365405850426669, 'more than 70': 8.420132611665058e-06}",Up to 50,"{'Over 50': 0.0012772143784534483, 'Up to 50': 0.9987227856215465}",Up to 50
470,18515,0,Female,"{'Male': 0.016400578871174964, 'Female': 0.983599421128825}",20-29,"{'0-2': 3.413829939791862e-05, '3-9': 7.655760881417813e-05, '10-19': 0.012267765211946818, '20-29': 0.6754423257111493, '30-39': 0.2972534145523161, '40-49': 0.014184208944043477, '50-59': 0.0006731877621701254, '60-69': 6.515662373889931e-05, 'more than 70': 3.2452864232302783e-06}",Up to 50,"{'Over 50': 0.000741589672332255, 'Up to 50': 0.9992584103276677}",Up to 50
471,18520,0,Female,"{'Male': 0.012158864611471754, 'Female': 0.9878411353885282}",20-29,"{'0-2': 2.2466061064453222e-05, '3-9': 7.363487083662854e-05, '10-19': 0.010268826088280017, '20-29': 0.7132518246100472, '30-39': 0.26884882168082563, '40-49': 0.007172881281969608, '50-59': 0.0003044459475634918, '60-69': 5.520117703264962e-05, 'more than 70': 1.898282380294351e-06}",Up to 50,"{'Over 50': 0.00036154540697643574, 'Up to 50': 0.9996384545930235}",Up to 50
472,18735,0,Male,"{'Male': 0.9325909953292335, 'Female': 0.06740900467076652}",30-39,"{'0-2': 0.005390238836413849, '3-9': 0.0010133045644931385, '10-19': 0.006485601957698453, '20-29': 0.1500450814483551, '30-39': 0.4080642364185468, '40-49': 0.20499529497951915, '50-59': 0.10090741672502528, '60-69': 0.11332362779832299, 'more than 70': 0.009775197271625357}",Up to 50,"{'Over 50': 0.2240062417949736, 'Up to 50': 0.7759937582050265}",Up to 50
473,18795,0,Female,"{'Male': 0.01996633248414481, 'Female': 0.9800336675158552}",60-69,"{'0-2': 0.0002484081230275213, '3-9': 8.503232097084175e-06, '10-19': 6.663236288447114e-05, '20-29': 0.00031339657612405, '30-39': 0.0011726792848746497, '40-49': 0.006647421176971241, '50-59': 0.06921313032130087, '60-69': 0.5040655123580602, 'more than 70': 0.4182643165646599}",Over 50,"{'Over 50': 0.9915429592440209, 'Up to 50': 0.008457040755979018}",Over 50
474,18800,0,Female,"{'Male': 0.035022089960151326, 'Female': 0.9649779100398487}",60-69,"{'0-2': 0.0004213874841631604, '3-9': 4.4831977438360195e-05, '10-19': 0.0003843308257745563, '20-29': 0.002715881563094025, '30-39': 0.006365660423256501, '40-49': 0.016791003975929083, '50-59': 0.12331539485873422, '60-69': 0.6816845209936606, 'more than 70': 0.16827698789794954}",Over 50,"{'Over 50': 0.9732769037503444, 'Up to 50': 0.026723096249655687}",Over 50
475,18880,0,Male,"{'Male': 0.9751002026890461, 'Female': 0.024899797310953986}",30-39,"{'0-2': 0.004137138618659144, '3-9': 0.0005565997112891616, '10-19': 0.0016428884108944026, '20-29': 0.12256409432210467, '30-39': 0.49674511384409065, '40-49': 0.24373333502928446, '50-59': 0.09994247124608421, '60-69': 0.028446459596357512, 'more than 70': 0.0022318992212358333}",Up to 50,"{'Over 50': 0.13062083006367758, 'Up to 50': 0.8693791699363225}",Up to 50
476,18885,0,Male,"{'Male': 0.9814762410495539, 'Female': 0.01852375895044607}",30-39,"{'0-2': 0.0015786019787490575, '3-9': 0.00036977554688425753, '10-19': 0.0036547951460380746, '20-29': 0.20699545078910045, '30-39': 0.5968291492961744, '40-49': 0.16214879972684787, '50-59': 0.021791213855742467, '60-69': 0.006509655288692347, 'more than 70': 0.0001225583717711642}",Up to 50,"{'Over 50': 0.02842342751620598, 'Up to 50': 0.9715765724837941}",Up to 50
477,18890,0,Male,"{'Male': 0.9734292263360562, 'Female': 0.026570773663943736}",30-39,"{'0-2': 0.0006796275708414275, '3-9': 0.00040998377906193193, '10-19': 0.004275968039730776, '20-29': 0.14884052543565401, '30-39': 0.5451570341896921, '40-49': 0.23098232890459502, '50-59': 0.059173289548881125, '60-69': 0.010005776775989586, 'more than 70': 0.0004754657555540042}",Up to 50,"{'Over 50': 0.06965453208042471, 'Up to 50': 0.9303454679195753}",Up to 50
478,18915,0,Female,"{'Male': 0.15166805454704124, 'Female': 0.8483319454529588}",60-69,"{'0-2': 0.00037840225242569207, '3-9': 4.8845446580962555e-05, '10-19': 0.00022221286470218784, '20-29': 0.0007250956665497399, '30-39': 0.0021004117042552686, '40-49': 0.015011524902108163, '50-59': 0.12950020417321292, '60-69': 0.797213305606957, 'more than 70': 0.054799997383208204}",Over 50,"{'Over 50': 0.9815135071633782, 'Up to 50': 0.018486492836622015}",Over 50
479,18920,0,Female,"{'Male': 0.020453671960980246, 'Female': 0.9795463280390198}",60-69,"{'0-2': 7.284521447605099e-05, '3-9': 1.0313961213289054e-05, '10-19': 6.96616686137804e-05, '20-29': 0.00021125459473465317, '30-39': 0.0007967712460372161, '40-49': 0.009347112058496865, '50-59': 0.13013183093052216, '60-69': 0.7483589947253936, 'more than 70': 0.11100121560051242}",Over 50,"{'Over 50': 0.9894920412564282, 'Up to 50': 0.010507958743571855}",Over 50
480,18925,0,Female,"{'Male': 0.024150704861617633, 'Female': 0.9758492951383824}",60-69,"{'0-2': 0.0002220077803438304, '3-9': 5.4260934699971575e-05, '10-19': 0.00027582036843110255, '20-29': 0.0020249467122689254, '30-39': 0.006920515193854443, '40-49': 0.056308212565512966, '50-59': 0.3422008368418959, '60-69': 0.5083054093554192, 'more than 70': 0.08368799024757369}",Over 50,"{'Over 50': 0.9341942364448889, 'Up to 50': 0.06580576355511124}",Over 50
481,18930,0,Female,"{'Male': 0.014337614587743741, 'Female': 0.9856623854122563}",60-69,"{'0-2': 0.00013116250288388668, '3-9': 5.927003058516697e-06, '10-19': 2.5403763884251735e-05, '20-29': 0.00011345010654495242, '30-39': 0.0003265544439502551, '40-49': 0.004262721286376642, '50-59': 0.07152595174824912, '60-69': 0.696256432234455, 'more than 70': 0.22735239691059733}",Over 50,"{'Over 50': 0.9951347808933015, 'Up to 50': 0.004865219106698505}",Over 50
482,18935,0,Female,"{'Male': 0.031243583339728764, 'Female': 0.9687564166602712}",60-69,"{'0-2': 0.00017640285940052295, '3-9': 1.6084311340501086e-05, '10-19': 3.931729290722022e-05, '20-29': 0.00012033774284145261, '30-39': 0.0004089212082075856, '40-49': 0.004599925532878151, '50-59': 0.10779223336155615, '60-69': 0.7230296802956361, 'more than 70': 0.1638170973952325}",Over 50,"{'Over 50': 0.9946390110524248, 'Up to 50': 0.005360988947575434}",Over 50
483,18940,0,Female,"{'Male': 0.09325045842022373, 'Female': 0.9067495415797763}",60-69,"{'0-2': 0.00021684630347902352, '3-9': 1.9981473860100637e-05, '10-19': 9.84401768117945e-05, '20-29': 0.0005784490120012428, '30-39': 0.0019196734560854632, '40-49': 0.013557583826174373, '50-59': 0.125097469244315, '60-69': 0.6680194810897478, 'more than 70': 0.19049207541752525}",Over 50,"{'Over 50': 0.983609025751588, 'Up to 50': 0.016390974248412}",Over 50
484,18945,0,Female,"{'Male': 0.14043635893463258, 'Female': 0.8595636410653674}",60-69,"{'0-2': 0.00048408664142011635, '3-9': 2.0115339222148164e-05, '10-19': 0.00015182655937827716, '20-29': 0.0008450906735644275, '30-39': 0.002583384797187139, '40-49': 0.01611581875846651, '50-59': 0.15601178902524448, '60-69': 0.5602206085579017, 'more than 70': 0.26356727964761534}",Over 50,"{'Over 50': 0.9797996772307616, 'Up to 50': 0.020200322769238617}",Over 50
485,18970,0,Female,"{'Male': 0.0613914449286207, 'Female': 0.9386085550713793}",60-69,"{'0-2': 0.0003016659445753744, '3-9': 1.029279731842402e-05, '10-19': 5.1876790201492804e-05, '20-29': 0.0003252783152360989, '30-39': 0.0016045330526269466, '40-49': 0.013304186959242743, '50-59': 0.1228056116846408, '60-69': 0.6936295926050173, 'more than 70': 0.1679669618511407}",Over 50,"{'Over 50': 0.9844021661407988, 'Up to 50': 0.01559783385920108}",Over 50
486,18975,0,Female,"{'Male': 0.3068921742232301, 'Female': 0.6931078257767699}",60-69,"{'0-2': 0.00015502983029280792, '3-9': 8.846908247286843e-06, '10-19': 2.757149847400446e-05, '20-29': 0.0002503391798594112, '30-39': 0.0013634537733969328, '40-49': 0.009760013536640062, '50-59': 0.10609232178131381, '60-69': 0.5774732011098781, 'more than 70': 0.3048692223818977}",Over 50,"{'Over 50': 0.9884347452730895, 'Up to 50': 0.011565254726910505}",Over 50
487,18980,0,Female,"{'Male': 0.149948211412136, 'Female': 0.850051788587864}",60-69,"{'0-2': 0.0005103490599769664, '3-9': 1.132528514611351e-05, '10-19': 5.4887127880449616e-05, '20-29': 0.00027996405811226614, '30-39': 0.0008637832743816278, '40-49': 0.0044449654326253925, '50-59': 0.051539817780651545, '60-69': 0.7165004628181578, 'more than 70': 0.22579444516306796}",Over 50,"{'Over 50': 0.9938347257618774, 'Up to 50': 0.006165274238122816}",Over 50
488,18985,0,Female,"{'Male': 0.2527059981518258, 'Female': 0.7472940018481742}",60-69,"{'0-2': 0.0003445668898716566, '3-9': 2.1485144265843888e-05, '10-19': 0.00014889967494523121, '20-29': 0.0010865905077088462, '30-39': 0.0034637541209405535, '40-49': 0.01476984416908983, '50-59': 0.14142565804370194, '60-69': 0.6450294738979105, 'more than 70': 0.19370972755156562}",Over 50,"{'Over 50': 0.980164859493178, 'Up to 50': 0.01983514050682196}",Over 50
489,18990,0,Female,"{'Male': 0.052065112330048735, 'Female': 0.9479348876699513}",60-69,"{'0-2': 0.0002623098739704008, '3-9': 2.7324059448952635e-05, '10-19': 9.56294684371473e-05, '20-29': 0.0002539247212646517, '30-39': 0.0006592287390885105, '40-49': 0.004642367982310842, '50-59': 0.08477466623904416, '60-69': 0.7926989193604089, 'more than 70': 0.1165856295560266}",Over 50,"{'Over 50': 0.9940592151554797, 'Up to 50': 0.005940784844520505}",Over 50
490,19000,0,Female,"{'Male': 0.07556554086047584, 'Female': 0.9244344591395242}",60-69,"{'0-2': 0.0005437783034954502, '3-9': 2.898279849592955e-05, '10-19': 0.0002318575130546152, '20-29': 0.0007425822685158532, '30-39': 0.001997739492230723, '40-49': 0.010272351680075998, '50-59': 0.09897778448804909, '60-69': 0.6656381203502466, 'more than 70': 0.22156680310583593}",Over 50,"{'Over 50': 0.9861827079441317, 'Up to 50': 0.013817292055868569}",Over 50
