,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
1630,128095,0,Male,"{'Male': 0.9891633948444881, 'Female': 0.010836605155511827}",20-29,"{'0-2': 4.410123369884852e-07, '3-9': 0.00020518647080530308, '10-19': 0.014138979724738857, '20-29': 0.6845108872364717, '30-39': 0.2945030321274527, '40-49': 0.006534361691968652, '50-59': 9.913876468476282e-05, '60-69': 7.967435805564203e-06, 'more than 70': 5.535735492839461e-09}",Up to 50,"{'Over 50': 0.00010711173622581986, 'Up to 50': 0.9998928882637741}",Up to 50
1631,128100,0,Male,"{'Male': 0.9916183865214253, 'Female': 0.008381613478574636}",20-29,"{'0-2': 6.652542831254068e-07, '3-9': 0.00025863138830270563, '10-19': 0.01153845277916562, '20-29': 0.6215863973274974, '30-39': 0.3594253801676537, '40-49': 0.007067291491946974, '50-59': 0.00011719863926354948, '60-69': 5.98036963255016e-06, 'more than 70': 2.5822545159453858e-09}",Up to 50,"{'Over 50': 0.00012318159115061559, 'Up to 50': 0.9998768184088496}",Up to 50
1632,128105,0,Male,"{'Male': 0.9903359145275495, 'Female': 0.009664085472450462}",20-29,"{'0-2': 3.5985062204911676e-07, '3-9': 0.00018514731265306927, '10-19': 0.011175454936676116, '20-29': 0.6544227002152503, '30-39': 0.32685318225358984, '40-49': 0.007253691936671427, '50-59': 0.00010191165353957822, '60-69': 7.543313526169036e-06, 'more than 70': 8.527471500945094e-09}",Up to 50,"{'Over 50': 0.0001094634945372482, 'Up to 50': 0.9998905365054628}",Up to 50
1633,128110,0,Male,"{'Male': 0.9892123857866109, 'Female': 0.010787614213389174}",60-69,"{'0-2': 2.6126164474380275e-07, '3-9': 1.2045391487988825e-06, '10-19': 1.6673599290667792e-05, '20-29': 0.00023382734490012372, '30-39': 0.002217141704468714, '40-49': 0.005617631071751692, '50-59': 0.03790556794036445, '60-69': 0.9199826105279012, 'more than 70': 0.03402508201052952}",Over 50,"{'Over 50': 0.9919132604787952, 'Up to 50': 0.00808673952120474}",Over 50
1634,128115,0,Male,"{'Male': 0.9945372833688327, 'Female': 0.005462716631167298}",60-69,"{'0-2': 6.705705225592148e-08, '3-9': 1.6187247576654365e-07, '10-19': 2.103698265308229e-06, '20-29': 5.012773960363985e-05, '30-39': 0.0006640772712138874, '40-49': 0.004429314594433651, '50-59': 0.04964836809361701, '60-69': 0.742276856294962, 'more than 70': 0.20292892337837642}",Over 50,"{'Over 50': 0.9948541477669555, 'Up to 50': 0.005145852233044508}",Over 50
1635,128125,0,Male,"{'Male': 0.9895179942461834, 'Female': 0.010482005753816609}",60-69,"{'0-2': 4.0551863483066474e-07, '3-9': 1.4989911995906269e-06, '10-19': 1.920729957189964e-05, '20-29': 0.00015227244269556096, '30-39': 0.0018248764502432715, '40-49': 0.011652027384947122, '50-59': 0.08961126146093217, '60-69': 0.654811582891185, 'more than 70': 0.2419268675605905}",Over 50,"{'Over 50': 0.9863497119127076, 'Up to 50': 0.013650288087292274}",Over 50
1636,128130,0,Male,"{'Male': 0.9942195657183376, 'Female': 0.00578043428166245}",60-69,"{'0-2': 6.232705738789261e-07, '3-9': 9.439192826525206e-07, '10-19': 8.067931598744572e-06, '20-29': 6.978910804833042e-05, '30-39': 0.0008272614149198275, '40-49': 0.006437091889667856, '50-59': 0.08662540965257232, '60-69': 0.5045951182567331, 'more than 70': 0.4014356945566033}",Over 50,"{'Over 50': 0.9926562224659088, 'Up to 50': 0.0073437775340912895}",Over 50
1637,128165,0,Male,"{'Male': 0.9499196363437321, 'Female': 0.050080363656267876}",40-49,"{'0-2': 9.40870395132698e-05, '3-9': 5.906314963664657e-05, '10-19': 0.0007117835570417794, '20-29': 0.024877318017315946, '30-39': 0.37179062371807503, '40-49': 0.4118111747044982, '50-59': 0.17635999307771177, '60-69': 0.013279774968159425, 'more than 70': 0.0010161817680479205}",Up to 50,"{'Over 50': 0.19065594981391912, 'Up to 50': 0.8093440501860809}",Up to 50
1638,128170,0,Male,"{'Male': 0.9263169495716187, 'Female': 0.07368305042838129}",40-49,"{'0-2': 0.0002932522051188646, '3-9': 0.0001101103166898197, '10-19': 0.0014563105463587783, '20-29': 0.030065747323035324, '30-39': 0.35168826122477664, '40-49': 0.3930391388878957, '50-59': 0.1969782394815224, '60-69': 0.024312661339273747, 'more than 70': 0.0020562786753286705}",Up to 50,"{'Over 50': 0.22334717949612484, 'Up to 50': 0.7766528205038752}",Up to 50
1639,128195,0,Female,"{'Male': 0.008939052991645213, 'Female': 0.9910609470083548}",20-29,"{'0-2': 4.366052854902883e-05, '3-9': 0.00011401921197288612, '10-19': 0.0390940068297869, '20-29': 0.5699521115329742, '30-39': 0.361736963105095, '40-49': 0.02548382357987781, '50-59': 0.0018106817966806175, '60-69': 0.0017234114568260726, 'more than 70': 4.132195823759048e-05}",Up to 50,"{'Over 50': 0.0035754152117442803, 'Up to 50': 0.9964245847882558}",Up to 50
